CASE_NUMBER,Meeting_Date,Agenda_Item,Body,Swagit_URL,MP4_URL
C14H-2010-0040,2011-03-10T00:00:00.000,39,Austin City Council,http://austintx.swagit.com/play/45442/0/,https://swagit-video.granicus.com/archive/2011/03/10/03102011-38.h264.mp4
C14-2015-0047,2016-03-03T00:00:00.000,38,Austin City Council,http://austintx.swagit.com/play/45701/0/,https://swagit-video.granicus.com/archive/2016/03/03/03032016-586.360.mp4
NPA-2012-0025.01,2012-05-24T00:00:00.000,117,Austin City Council,http://austintx.swagit.com/play/45515/0/,https://swagit-video.granicus.com/archive/2012/05/24/05242012-581.h264.mp4
C14-2015-0142,2016-02-11T00:00:00.000,26,Austin City Council,http://austintx.swagit.com/play/44974/0/,https://swagit-video.granicus.com/archive/2016/02/11/02112016-635.360.mp4
C14-2014-0146,2014-11-06T00:00:00.000,114,Austin City Council,http://austintx.swagit.com/play/45647/0/,https://swagit-video.granicus.com/archive/2014/11/06/11062014-519.360.mp4
NPA-2019-0027.02,2019-10-17T00:00:00.000,61,Austin City Council,http://austintx.swagit.com/play/45796/0/,https://swagit-video.granicus.com/archive/2019/10/17/10172019-641.360.mp4
C14-91-0038,2016-04-07T00:00:00.000,28,Austin City Council,http://austintx.swagit.com/play/45704/0/,https://swagit-video.granicus.com/archive/2016/04/07/04072016-535.360.mp4
C14-2010-0057,2010-07-29T00:00:00.000,108,Austin City Council,http://austintx.swagit.com/play/45420/0/,https://swagit-video.granicus.com/archive/2010/07/29/07292010-11.h264.mp4
C14-2015-0007,2015-05-14T00:00:00.000,10,Austin City Council,http://austintx.swagit.com/play/45679/0/,https://swagit-video.granicus.com/archive/2015/05/14/05142015-614.360.mp4
C14H-2010-0032,2011-02-10T00:00:00.000,46,Austin City Council,http://austintx.swagit.com/play/45436/0/,https://swagit-video.granicus.com/archive/2011/02/10/02102011-14.h264.mp4
C14-2016-0079,2017-03-02T00:00:00.000,56,Austin City Council,http://austintx.swagit.com/play/03022017-539/0/,https://swagit-video.granicus.com/archive/2017/03/02/03022017-547.360.mp4
C14-2012-0086,2012-10-18T00:00:00.000,90,Austin City Council,http://austintx.swagit.com/play/45543/0/,https://swagit-video.granicus.com/archive/2012/10/18/10182012-547.h264.mp4
C14-2011-0131,2012-12-06T00:00:00.000,95,Austin City Council,http://austintx.swagit.com/play/45551/0/,https://swagit-video.granicus.com/archive/2012/12/06/12062012-519.h264.mp4
C14-2018-0037,2018-12-13T00:00:00.000,62,Austin City Council,http://austintx.swagit.com/play/45776/0/,https://swagit-video.granicus.com/archive/2018/12/13/12132018-974.360.mp4
C14-2017-0138,2018-12-13T00:00:00.000,67,Austin City Council,http://austintx.swagit.com/play/45776/0/,https://swagit-video.granicus.com/archive/2018/12/13/12132018-973.360.mp4
C14-2016-0027,2016-05-19T00:00:00.000,50,Austin City Council,http://austintx.swagit.com/play/45709/0/,https://swagit-video.granicus.com/archive/2016/05/19/05192016-593.360.mp4
NPA-2015-0005.04,2016-04-14T00:00:00.000,14,Austin City Council,http://austintx.swagit.com/play/45705/0/,https://swagit-video.granicus.com/archive/2016/04/14/04142016-564.360.mp4
C14-2012-0002,2012-06-07T00:00:00.000,49,Austin City Council,http://austintx.swagit.com/play/45519/0/,https://swagit-video.granicus.com/archive/2012/06/07/06072012-515.h264.mp4
C14-2017-0051,2017-11-09T00:00:00.000,78,Austin City Council,http://austintx.swagit.com/play/45751/0/,https://swagit-video.granicus.com/archive/2017/11/09/11092017-1147.360.mp4
C14-2017-0105,2018-06-14T00:00:00.000,88,Austin City Council,http://austintx.swagit.com/play/45764/0/,https://swagit-video.granicus.com/archive/2018/06/14/06142018-640.360.mp4
C14-2020-0008,2020-04-09T00:00:00.000,52,Austin City Council,http://austintx.swagit.com/play/52008/0/,https://swagit-video.granicus.com/archive/2020/04/09/04092020-627.360.mp4
C14-2014-0034,2014-10-23T00:00:00.000,37,Austin City Council,http://austintx.swagit.com/play/45645/0/,https://swagit-video.granicus.com/archive/2014/10/23/10232014-638.360.mp4
C14-2019-0137,2020-01-23T00:00:00.000,99,Austin City Council,http://austintx.swagit.com/play/45802/0/,https://swagit-video.granicus.com/archive/2020/01/23/01232020-665.360.mp4
C14-2016-0021,2016-11-10T00:00:00.000,45,Austin City Council,http://austintx.swagit.com/play/45722/0/,https://swagit-video.granicus.com/archive/2016/11/11/11112016-592.360.mp4
C14-2013-0021,2013-12-12T00:00:00.000,101,Austin City Council,http://austintx.swagit.com/play/45604/0/,https://swagit-video.granicus.com/archive/2013/12/12/12122013-693.h264.mp4
C14-2016-0085,2017-09-28T00:00:00.000,75,Austin City Council,http://austintx.swagit.com/play/45746/0/,https://swagit-video.granicus.com/archive/2017/09/28/09282017-661.360.mp4
C14-2012-0031,2012-06-28T00:00:00.000,122,Austin City Council,http://austintx.swagit.com/play/45523/0/,https://swagit-video.granicus.com/archive/2012/06/28/06282012-686.h264.mp4
C14-2010-0085,2010-09-30T00:00:00.000,39,Austin City Council,http://austintx.swagit.com/play/45425/0/,https://swagit-video.granicus.com/archive/2010/09/30/09302010-13.h264.mp4
C14-2017-0021,2017-06-15T00:00:00.000,89,Austin City Council,http://austintx.swagit.com/play/45739/0/,https://swagit-video.granicus.com/archive/2017/06/15/06152017-1005.360.mp4
C14-2013-0074,2013-08-29T00:00:00.000,101,Austin City Council,http://austintx.swagit.com/play/45590/0/,https://swagit-video.granicus.com/archive/2013/08/29/08292013-579.h264.mp4
C14-2010-0143,2010-11-18T00:00:00.000,92,Austin City Council,http://austintx.swagit.com/play/45430/0/,https://swagit-video.granicus.com/archive/2010/11/18/11182010-29.h264.mp4
C14-2015-0153,2016-02-11T00:00:00.000,44,Austin City Council,http://austintx.swagit.com/play/44974/0/,https://swagit-video.granicus.com/archive/2016/02/11/02112016-635.360.mp4
C14H-2014-0014,2015-10-08T00:00:00.000,16,Austin City Council,http://austintx.swagit.com/play/45691/0/,https://swagit-video.granicus.com/archive/2015/10/08/10082015-547.360.mp4
C14-2018-0155,2019-08-08T00:00:00.000,137,Austin City Council,http://austintx.swagit.com/play/45789/0/,https://swagit-video.granicus.com/archive/2019/08/08/08082019-693.360.mp4
C14-86-103,2015-08-13T00:00:00.000,45,Austin City Council,http://austintx.swagit.com/play/45687/0/,https://swagit-video.granicus.com/archive/2015/08/13/08132015-593.360.mp4
C14H-2013-0006,2013-12-12T00:00:00.000,127,Austin City Council,http://austintx.swagit.com/play/45604/0/,https://swagit-video.granicus.com/archive/2013/12/12/12122013-693.h264.mp4
C14-2018-0052,2018-10-04T00:00:00.000,47,Austin City Council,http://austintx.swagit.com/play/45771/0/,https://swagit-video.granicus.com/archive/2018/10/04/10042018-587.360.mp4
C14-2015-0023,2015-10-08T00:00:00.000,23,Austin City Council,http://austintx.swagit.com/play/45691/0/,https://swagit-video.granicus.com/archive/2015/10/08/10082015-547.360.mp4
C14H-2010-0015,2010-11-18T00:00:00.000,78,Austin City Council,http://austintx.swagit.com/play/45430/0/,https://swagit-video.granicus.com/archive/2010/11/18/11182010-25.h264.mp4
NPA-2012-0018.01,2012-10-11T00:00:00.000,94,Austin City Council,http://austintx.swagit.com/play/45541/0/,https://swagit-video.granicus.com/archive/2012/10/11/10112012-521.h264.mp4
C14-2011-0098,2011-11-10T00:00:00.000,98,Austin City Council,http://austintx.swagit.com/play/45485/0/,https://swagit-video.granicus.com/archive/2011/11/10/11102011-516.h264.mp4
C14-2013-0138,2014-01-23T00:00:00.000,87,Austin City Council,http://austintx.swagit.com/play/45605/0/,https://swagit-video.granicus.com/archive/2014/01/23/01232014-586.h264.mp4
C14-2012-0080,2013-04-25T00:00:00.000,85,Austin City Council,http://austintx.swagit.com/play/45573/0/,https://swagit-video.granicus.com/archive/2013/04/25/04252013-570.h264.mp4
NPA-2017-0009.01,2017-08-10T00:00:00.000,19,Austin City Council,http://austintx.swagit.com/play/45742/0/,https://swagit-video.granicus.com/archive/2017/08/10/08102017-619.360.mp4
C814-2012-0085,2014-03-20T00:00:00.000,70,Austin City Council,http://austintx.swagit.com/play/45614/0/,https://swagit-video.granicus.com/archive/2014/03/20/03202014-530.h264.mp4
C14-2015-0105,2015-10-08T00:00:00.000,30,Austin City Council,http://austintx.swagit.com/play/45691/0/,https://swagit-video.granicus.com/archive/2015/10/08/10082015-547.360.mp4
C14-2019-0066,2019-08-08T00:00:00.000,132,Austin City Council,http://austintx.swagit.com/play/45789/0/,https://swagit-video.granicus.com/archive/2019/08/08/08082019-693.360.mp4
C14-2017-0110,2017-11-02T00:00:00.000,19,Austin City Council,http://austintx.swagit.com/play/45750/0/,https://swagit-video.granicus.com/archive/2017/11/02/11022017-603.360.mp4
NPA-2018-0005.01,2019-08-08T00:00:00.000,119,Austin City Council,http://austintx.swagit.com/play/45789/0/,https://swagit-video.granicus.com/archive/2019/08/08/08082019-693.360.mp4
C14-2011-0088,2012-03-08T00:00:00.000,50,Austin City Council,http://austintx.swagit.com/play/45500/0/,https://swagit-video.granicus.com/archive/2012/03/08/03082012-518.h264.mp4
C14-2011-0131,2012-08-02T00:00:00.000,94,Austin City Council,http://austintx.swagit.com/play/45526/0/,https://swagit-video.granicus.com/archive/2012/08/02/08022012-554.h264.mp4
C14-2018-0065,2018-12-13T00:00:00.000,80,Austin City Council,http://austintx.swagit.com/play/45776/0/,https://swagit-video.granicus.com/archive/2018/12/13/12132018-973.360.mp4
C14-2017-0086,2018-02-01T00:00:00.000,96,Austin City Council,http://austintx.swagit.com/play/02012018-524/0/,https://swagit-video.granicus.com/archive/2018/02/01/02012018-538.360.mp4
C14-2013-0104,2013-11-21T00:00:00.000,97,Austin City Council,http://austintx.swagit.com/play/45603/0/,https://swagit-video.granicus.com/archive/2013/11/21/11212013-616.h264.mp4
NPA-2016-0022.01,2017-03-23T00:00:00.000,75,Austin City Council,http://austintx.swagit.com/play/45731/0/,https://swagit-video.granicus.com/archive/2017/03/23/03232017-596.360.mp4
C14-2016-0055,2016-08-11T00:00:00.000,59,Austin City Council,http://austintx.swagit.com/play/45714/0/,https://swagit-video.granicus.com/archive/2016/08/11/08112016-632.360.mp4
C14-2011-0149.SH,2012-03-08T00:00:00.000,46,Austin City Council,http://austintx.swagit.com/play/45500/0/,https://swagit-video.granicus.com/archive/2012/03/08/03082012-518.h264.mp4
NPA-2013-0015.01,2013-10-17T00:00:00.000,59,Austin City Council,http://austintx.swagit.com/play/45598/0/,https://swagit-video.granicus.com/archive/2013/10/17/10172013-536.h264.mp4
NPA-2017-0016.02,2018-09-20T00:00:00.000,87,Austin City Council,http://austintx.swagit.com/play/45770/0/,https://swagit-video.granicus.com/archive/2018/09/20/09202018-885.360.mp4
C14-2015-0043,2015-10-08T00:00:00.000,21,Austin City Council,http://austintx.swagit.com/play/45691/0/,https://swagit-video.granicus.com/archive/2015/10/08/10082015-547.360.mp4
NPA-2017-0021.01,2018-03-01T00:00:00.000,36,Austin City Council,http://austintx.swagit.com/play/45757/0/,https://swagit-video.granicus.com/archive/2018/03/01/03012018-522.360.mp4
C14-2019-0090,2019-09-19T00:00:00.000,131,Austin City Council,http://austintx.swagit.com/play/45794/0/,https://swagit-video.granicus.com/archive/2019/09/19/09192019-586.360.mp4
C14-2018-0064,2019-02-21T00:00:00.000,38,Austin City Council,http://austintx.swagit.com/play/45780/0/,https://swagit-video.granicus.com/archive/2019/02/21/02212019-594.360.mp4
C14-2018-0126,2019-05-09T00:00:00.000,34,Austin City Council,http://austintx.swagit.com/play/45785/0/,https://swagit-video.granicus.com/archive/2019/05/09/05092019-711.360.mp4
C14-2018-0080,2019-06-06T00:00:00.000,95,Austin City Council,http://austintx.swagit.com/play/45787/0/,https://swagit-video.granicus.com/archive/2019/06/06/06062019-650.360.mp4
C14-2012-0109,2013-08-08T00:00:00.000,91,Austin City Council,http://austintx.swagit.com/play/44959/0/,https://swagit-video.granicus.com/archive/2013/08/08/08082013-536.h264.mp4
C14-2019-0007,2019-10-17T00:00:00.000,58,Austin City Council,http://austintx.swagit.com/play/45796/0/,https://swagit-video.granicus.com/archive/2019/10/17/10172019-641.360.mp4
C14-2015-0146,2016-06-16T00:00:00.000,51,Austin City Council,http://austintx.swagit.com/play/45711/0/,https://swagit-video.granicus.com/archive/2016/06/17/06172016-517.360.mp4
C14-2015-0133,2016-02-11T00:00:00.000,36,Austin City Council,http://austintx.swagit.com/play/44974/0/,https://swagit-video.granicus.com/archive/2016/02/11/02112016-635.360.mp4
C14-2009-0110,2010-11-18T00:00:00.000,75,Austin City Council,http://austintx.swagit.com/play/45430/0/,https://swagit-video.granicus.com/archive/2010/11/18/11182010-23.h264.mp4
NPA-2014-0016.02,2014-11-06T00:00:00.000,92,Austin City Council,http://austintx.swagit.com/play/45647/0/,https://swagit-video.granicus.com/archive/2014/11/06/11062014-519.360.mp4
C14-2011-0086,2012-02-02T00:00:00.000,26,Austin City Council,http://austintx.swagit.com/play/45495/0/,https://swagit-video.granicus.com/archive/2012/02/02/02022012-515.h264.mp4
C14-2017-0067,2017-11-09T00:00:00.000,76,Austin City Council,http://austintx.swagit.com/play/45751/0/,https://swagit-video.granicus.com/archive/2017/11/09/11092017-1147.360.mp4
C14-2013-0158,2014-12-11T00:00:00.000,145,Austin City Council,http://austintx.swagit.com/play/45651/0/,https://swagit-video.granicus.com/archive/2014/12/11/12112014-1211.360.mp4
C14-2018-0062,2019-01-31T00:00:00.000,51,Austin City Council,http://austintx.swagit.com/play/45778/0/,https://swagit-video.granicus.com/archive/2019/02/01/02012019-627.360.mp4
C14-2012-0070,2012-12-06T00:00:00.000,86,Austin City Council,http://austintx.swagit.com/play/45551/0/,https://swagit-video.granicus.com/archive/2012/12/06/12062012-541.h264.mp4
C14-2018-0006,2018-04-12T00:00:00.000,40,Austin City Council,http://austintx.swagit.com/play/45760/0/,https://swagit-video.granicus.com/archive/2018/04/13/04132018-674.360.mp4
C14-2015-0160,2016-06-16T00:00:00.000,52,Austin City Council,http://austintx.swagit.com/play/45711/0/,https://swagit-video.granicus.com/archive/2016/06/16/06162016-637.360.mp4
C14-2018-0089,2019-09-19T00:00:00.000,124,Austin City Council,http://austintx.swagit.com/play/45794/0/,https://swagit-video.granicus.com/archive/2019/09/19/09192019-582.360.mp4
NPA-2013-0022.01,2013-09-26T00:00:00.000,106,Austin City Council,http://austintx.swagit.com/play/45594/0/,https://swagit-video.granicus.com/archive/2013/09/26/09262013-568.h264.mp4
C14-2016-0085,2017-08-03T00:00:00.000,94,Austin City Council,http://austintx.swagit.com/play/45741/0/,https://swagit-video.granicus.com/archive/2017/08/03/08032017-530.360.mp4
C14-2016-0077,2016-11-10T00:00:00.000,39,Austin City Council,http://austintx.swagit.com/play/45722/0/,https://swagit-video.granicus.com/archive/2016/11/11/11112016-592.360.mp4
C14-2017-0148,2020-02-06T00:00:00.000,72,Austin City Council,http://austintx.swagit.com/play/45803/0/,https://swagit-video.granicus.com/archive/2020/02/06/02062020-627.360.mp4
C14-2017-0100,2018-09-20T00:00:00.000,75,Austin City Council,http://austintx.swagit.com/play/45770/0/,https://swagit-video.granicus.com/archive/2018/09/20/09202018-885.360.mp4
C14-2017-0094,2018-06-14T00:00:00.000,94,Austin City Council,http://austintx.swagit.com/play/45764/0/,https://swagit-video.granicus.com/archive/2018/06/14/06142018-637.360.mp4
C14-2011-0141,2013-05-09T00:00:00.000,52,Austin City Council,http://austintx.swagit.com/play/45576/0/,https://swagit-video.granicus.com/archive/2013/05/09/05092013-552.h264.mp4
C14-2013-0043,2013-09-26T00:00:00.000,118,Austin City Council,http://austintx.swagit.com/play/45594/0/,https://swagit-video.granicus.com/archive/2013/09/26/09262013-568.h264.mp4
C14-2014-0037,2014-09-25T00:00:00.000,116,Austin City Council,http://austintx.swagit.com/play/44968/0/,https://swagit-video.granicus.com/archive/2014/09/25/09252014-591.360.mp4
C14-2011-0132,2012-03-08T00:00:00.000,55,Austin City Council,http://austintx.swagit.com/play/45500/0/,https://swagit-video.granicus.com/archive/2012/03/08/03082012-518.h264.mp4
C14H-2017-0065,2017-11-09T00:00:00.000,83,Austin City Council,http://austintx.swagit.com/play/45751/0/,https://swagit-video.granicus.com/archive/2017/11/09/11092017-1147.360.mp4
C14-2017-0036,2017-08-31T00:00:00.000,87,Austin City Council,http://austintx.swagit.com/play/45745/0/,https://swagit-video.granicus.com/archive/2017/08/31/08312017-570.360.mp4
NPA-2011-0012.01,2012-06-28T00:00:00.000,105,Austin City Council,http://austintx.swagit.com/play/45523/0/,https://swagit-video.granicus.com/archive/2012/06/28/06282012-686.h264.mp4
C814-88-0001.10,2014-02-13T00:00:00.000,65,Austin City Council,http://austintx.swagit.com/play/45608/0/,https://swagit-video.granicus.com/archive/2014/02/13/02132014-570.h264.mp4
C14-2011-0091,2013-09-26T00:00:00.000,100,Austin City Council,http://austintx.swagit.com/play/45594/0/,https://swagit-video.granicus.com/archive/2013/09/26/09262013-568.h264.mp4
C14-2014-0130,2014-11-06T00:00:00.000,110,Austin City Council,http://austintx.swagit.com/play/45647/0/,https://swagit-video.granicus.com/archive/2014/11/06/11062014-519.360.mp4
C14-2017-0138,2019-05-09T00:00:00.000,30,Austin City Council,http://austintx.swagit.com/play/45785/0/,https://swagit-video.granicus.com/archive/2019/05/09/05092019-711.360.mp4
C14-2014-0114,2014-11-20T00:00:00.000,165,Austin City Council,http://austintx.swagit.com/play/45649/0/,https://swagit-video.granicus.com/archive/2014/11/20/11202014-546.360.mp4
NPA-2012-0005.04,2013-01-17T00:00:00.000,92,Austin City Council,http://austintx.swagit.com/play/45555/0/,https://swagit-video.granicus.com/archive/2013/01/17/01172013-750.h264.mp4
C14-2017-0096,2018-02-01T00:00:00.000,107,Austin City Council,http://austintx.swagit.com/play/02012018-524/0/,https://swagit-video.granicus.com/archive/2018/02/01/02012018-538.360.mp4
C14-2017-0079,2017-09-28T00:00:00.000,88,Austin City Council,http://austintx.swagit.com/play/45746/0/,https://swagit-video.granicus.com/archive/2017/09/28/09282017-661.360.mp4
